Date,price
2005-01-03,81.60596466064453
2005-01-04,80.60880279541016
2005-01-05,80.05252838134766
2005-01-06,80.45955657958984
2005-01-07,80.34423065185547
2005-01-10,80.72415924072266
2005-01-11,80.16788482666016
2005-01-12,80.43244934082031
2005-01-13,79.78797912597656
2005-01-14,80.20858764648438
2005-01-18,81.04296112060547
2005-01-19,80.19499206542969
2005-01-20,79.70661163330078
2005-01-21,79.21818542480469
2005-01-24,79.06216430664062
2005-01-25,79.28599548339844
2005-01-26,79.5234146118164
2005-01-27,79.65911865234375
2005-01-28,79.65911865234375
2005-01-31,80.154296875
2005-02-01,80.66310119628906
2005-02-02,80.90728759765625
2005-02-03,80.69701385498047
2005-02-04,81.55851745605469
2005-02-07,81.44995880126953
2005-02-08,81.544921875
2005-02-09,80.9344253540039
2005-02-10,81.22611999511719
2005-02-11,81.9248046875
2005-02-14,81.86377716064453
2005-02-15,82.16901397705078
2005-02-16,82.22331237792969
2005-02-17,81.55851745605469
2005-02-18,81.6670150756836
2005-02-22,80.45275115966797
2005-02-23,81.02938842773438
2005-02-24,81.56526947021484
2005-02-25,82.37252044677734
2005-02-28,81.829833984375
2005-03-01,82.23686218261719
2005-03-02,82.19615936279297
2005-03-03,82.23011016845703
2005-03-04,83.25439453125
2005-03-07,83.29505157470703
2005-03-08,82.98303985595703
2005-03-09,82.06048583984375
2005-03-10,82.24363708496094
2005-03-11,81.6670150756836
2005-03-14,82.1758041381836
2005-03-15,81.49744415283203
2005-03-16,80.80551147460938
2005-03-17,80.96831512451172
2005-03-18,80.72794342041016
2005-03-21,80.42829132080078
2005-03-22,79.61106872558594
2005-03-23,79.67914581298828
2005-03-24,79.77448272705078
2005-03-28,79.8902587890625
2005-03-29,79.35907745361328
2005-03-30,80.48278045654297
2005-03-31,80.33293914794922
2005-04-01,79.97200012207031
2005-04-04,80.10820007324219
2005-04-05,80.48956298828125
2005-04-06,80.76876831054688
2005-04-07,81.20464324951172
2005-04-08,80.36019134521484
2005-04-11,80.42147064208984
2005-04-12,80.8368911743164
2005-04-13,79.88346862792969
2005-04-14,78.84148406982422
2005-04-15,77.73827362060547
2005-04-18,77.97660827636719
2005-04-19,78.59634399414062
2005-04-20,77.49990844726562
2005-04-21,79.00494384765625
2005-04-22,78.70531463623047
2005-04-25,79.222900390625
2005-04-26,78.45333862304688
2005-04-27,78.75980377197266
2005-04-28,77.77230072021484
2005-04-29,78.82788848876953
2005-05-02,79.27053833007812
2005-05-03,79.40675354003906
2005-05-04,80.01968383789062
2005-05-05,79.9924087524414
2005-05-06,79.74042510986328
2005-05-09,80.23758697509766
2005-05-10,79.40675354003906
2005-05-11,79.84261322021484
2005-05-12,78.9640884399414
2005-05-13,78.80745697021484
2005-05-16,79.54297637939453
2005-05-17,80.07416534423828
2005-05-18,80.8981704711914
2005-05-19,81.23870086669922
2005-05-20,81.12289428710938
2005-05-23,81.57237243652344
2005-05-24,81.3817138671875
2005-05-25,81.32039642333984
2005-05-26,81.75627136230469
2005-05-27,81.8924560546875
2005-05-31,81.36811828613281
2005-06-01,82.062744140625
2005-06-02,82.2397689819336
2005-06-03,81.82439422607422
2005-06-06,81.74945068359375
2005-06-07,81.81073760986328
2005-06-08,81.66093444824219
2005-06-09,82.0490951538086
2005-06-10,81.85843658447266
2005-06-13,82.11719512939453
2005-06-14,82.30785369873047
2005-06-15,82.46454620361328
2005-06-16,82.67562866210938
2005-06-17,82.98199462890625
2005-06-20,83.00933074951172
2005-06-21,83.0572280883789
2005-06-22,83.12554168701172
2005-06-23,81.95633697509766
2005-06-24,81.35462951660156
2005-06-27,81.4708480834961
2005-06-28,82.1546401977539
2005-06-29,81.93582153320312
2005-06-30,81.49137878417969
2005-07-01,81.73069763183594
2005-07-05,82.38706970214844
2005-07-06,81.69647979736328
2005-07-07,82.01787567138672
2005-07-08,82.95462799072266
2005-07-11,83.37860107421875
2005-07-12,83.59736633300781
2005-07-13,83.7136001586914
2005-07-14,84.04180145263672
2005-07-15,83.99394989013672
2005-07-18,83.65888214111328
2005-07-19,84.1170425415039
2005-07-20,84.40419006347656
2005-07-21,83.91189575195312
2005-07-22,84.4725570678711
2005-07-25,84.23324584960938
2005-07-26,84.33583068847656
2005-07-27,84.6435317993164
2005-07-28,85.17689514160156
2005-07-29,84.60935974121094
2005-08-01,84.54781341552734
2005-08-02,85.05377197265625
2005-08-03,85.27943420410156
2005-08-04,84.5956802368164
2005-08-05,84.02132415771484
2005-08-08,83.8640365600586
2005-08-09,84.37004089355469
2005-08-10,84.3290023803711
2005-08-11,84.66405487060547
2005-08-12,84.14437866210938
2005-08-15,84.66405487060547
2005-08-16,83.56317138671875
2005-08-17,83.55635070800781
2005-08-18,83.54953002929688
2005-08-19,83.74095916748047
2005-08-22,83.74095916748047
2005-08-23,83.58370208740234
2005-08-24,82.83838653564453
2005-08-25,83.13926696777344
2005-08-26,82.57172393798828
2005-08-29,83.20762634277344
2005-08-30,82.77000427246094
2005-08-31,83.81617736816406
2005-09-01,83.754638671875
2005-09-02,83.60418701171875
2005-09-06,84.5820083618164
2005-09-07,84.72559356689453
2005-09-08,84.44526672363281
2005-09-09,85.19738006591797
2005-09-12,85.02642822265625
2005-09-13,84.55465698242188
2005-09-14,84.24696350097656
2005-09-15,84.20590209960938
2005-09-16,84.80471801757812
2005-09-19,84.52314758300781
2005-09-20,83.80901336669922
2005-09-21,83.02620697021484
2005-09-22,83.32147216796875
2005-09-23,83.3901596069336
2005-09-26,83.48628234863281
2005-09-27,83.46568298339844
2005-09-28,83.54810333251953
2005-09-29,84.22789764404297
2005-09-30,84.48885345458984
2005-10-03,84.1866683959961
2005-10-04,83.23908233642578
